瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa)
143,措备,2016-03-28 7:00,4.2,,0.5,360,59,1015.6
143,措备,2016-03-28 8:00,6.1,,0.7,50,50,1015.9
143,措备,2016-03-28 9:00,10.1,,2.9,270,28,1016.2
143,措备,2016-03-28 10:00,11.6,,2.5,250,24,1016.3
143,措备,2016-03-28 11:00,13.4,,3.7,270,23,1015.9
143,措备,2016-03-28 12:00,15,,3.9,270,21,1015.2
143,措备,2016-03-28 13:00,15.9,,2.1,230,19,1014.4
143,措备,2016-03-28 14:00,16.9,,2.7,270,17,1013.6
143,措备,2016-03-28 15:00,16.8,,2,290,17,1012.8
143,措备,2016-03-28 16:00,18,,1.8,290,18,1012.4
143,措备,2016-03-28 17:00,18,,2.1,320,18,1011.9
143,措备,2016-03-28 18:00,17.8,,1.2,290,17,1011.8
143,措备,2016-03-28 19:00,16.1,,0.8,180,22,1012.4
143,措备,2016-03-28 20:00,14.8,,1.2,180,26,1013.2
143,措备,2016-03-28 21:00,12.1,,0.7,90,34,1014.1
143,措备,2016-03-28 22:00,11.4,,0.6,270,37,1014.6
143,措备,2016-03-28 23:00,10.2,,0.4,0,45,1015
143,措备,2016-03-29 0:00,9.6,,0.8,360,44,1015.1
143,措备,2016-03-29 1:00,8.4,,0.4,0,52,1015.1
143,措备,2016-03-29 2:00,7.1,,0.7,20,60,1015.1
143,措备,2016-03-29 3:00,7.3,,1.4,340,56,1015.3
143,措备,2016-03-29 4:00,6.3,,0.4,0,61,1015.1
143,措备,2016-03-29 5:00,6,,0.4,0,67,1014.9
143,措备,2016-03-29 6:00,6.2,,0.5,320,64,1015
143,措备,2016-03-29 7:00,6.3,,0.8,50,69,1014.9
143,措备,2016-03-29 8:00,8.4,,0.6,70,62,1015.5
143,措备,2016-03-29 9:00,11.6,,0.9,50,47,1015.7
143,措备,2016-03-29 10:00,13,,1.5,50,37,1015.1
143,措备,2016-03-29 11:00,15.8,,5,270,20,1014.4
143,措备,2016-03-29 12:00,16.2,,4.9,270,19,1013.6
143,措备,2016-03-29 13:00,17.2,,3.5,250,19,1012.7
143,措备,2016-03-29 14:00,18.6,,2.6,250,24,1011.9
143,措备,2016-03-29 15:00,18,,3.3,180,32,1011.2
143,措备,2016-03-29 16:00,17.2,,3.6,180,37,1010.9
143,措备,2016-03-29 17:00,17,,3.5,200,40,1010.6
143,措备,2016-03-29 18:00,16.1,,1.9,200,44,1011
143,措备,2016-03-29 19:00,15,,1.5,200,50,1011.2
143,措备,2016-03-29 20:00,14.4,,2.1,200,52,1011.7
143,措备,2016-03-29 21:00,13.6,,1.1,230,56,1012
143,措备,2016-03-29 22:00,12.2,,0.7,110,62,1012
143,措备,2016-03-29 23:00,11.2,,0.7,110,67,1012.1
143,措备,2016-03-30 0:00,10.7,,0.6,110,70,1011.9
143,措备,2016-03-30 1:00,10.3,,0.1,0,73,1011.5
143,措备,2016-03-30 2:00,10.2,,1.6,270,75,1011.5
143,措备,2016-03-30 3:00,10.6,,1.1,360,77,1011.6
143,措备,2016-03-30 4:00,10.4,,1.8,320,77,1012
143,措备,2016-03-30 5:00,10.1,,0.1,0,79,1012.5
143,措备,2016-03-30 6:00,8.8,,0.9,200,83,1013.1
143,措备,2016-03-30 7:00,8.6,,0.1,0,85,1013.9
143,措备,2016-03-30 8:00,10.4,,1.1,90,78,1014.3
143,措备,2016-03-30 9:00,13.4,,0.7,50,68,1014.5
143,措备,2016-03-30 10:00,15.6,,1.3,290,51,1014.4
143,措备,2016-03-30 11:00,17,,2,290,35,1013.7
143,措备,2016-03-30 12:00,19.3,,2.7,270,28,1013
143,措备,2016-03-30 13:00,20.2,,2.6,250,24,1012.3
143,措备,2016-03-30 14:00,21,,2,200,19,1011.3
143,措备,2016-03-30 15:00,21.8,,1.2,340,19,1010.6
143,措备,2016-03-30 16:00,21.9,,1.2,230,18,1009.9
143,措备,2016-03-30 17:00,22.1,,2.3,250,16,1009.7
143,措备,2016-03-30 18:00,20.6,,4.2,320,20,1010.2
143,措备,2016-03-30 19:00,19.1,,2.7,320,23,1010.6
143,措备,2016-03-30 20:00,18.5,,1.2,270,23,1011.5
143,措备,2016-03-30 21:00,16.9,,1.6,320,27,1012.3
143,措备,2016-03-30 22:00,14.6,,0.6,320,46,1012.6
143,措备,2016-03-30 23:00,13.5,,0.8,360,42,1012.7
143,措备,2016-03-31 0:00,12,,1.2,90,49,1012.7
143,措备,2016-03-31 1:00,11.5,,0.6,360,46,1012.4
143,措备,2016-03-31 2:00,10.4,,1.4,110,52,1012.3
143,措备,2016-03-31 3:00,10,,0.4,0,56,1011.9
143,措备,2016-03-31 4:00,9.1,,1,340,53,1011.6
143,措备,2016-03-31 5:00,7.9,,0.9,110,62,1011.5
143,措备,2016-03-31 6:00,7,,1,90,68,1011.8
143,措备,2016-03-31 7:00,7.9,,0.3,0,61,1012.2
143,措备,2016-03-31 8:00,9.7,,0.8,90,61,1012.3
143,措备,2016-03-31 9:00,11.1,,0.3,0,51,1012.5
143,措备,2016-03-31 10:00,12.9,,0.7,20,46,1012.5
143,措备,2016-03-31 11:00,15.6,,0.7,250,35,1011.9
143,措备,2016-03-31 12:00,17.5,,1.2,20,26,1010.9
143,措备,2016-03-31 13:00,18.8,,1.7,290,23,1010
143,措备,2016-03-31 14:00,19.7,,1.4,290,21,1008.9
143,措备,2016-03-31 15:00,20.1,,1.7,20,19,1008.1
143,措备,2016-03-31 16:00,21.1,,1.6,250,17,1007.7
143,措备,2016-03-31 17:00,20.6,,0.9,270,18,1007.6
143,措备,2016-03-31 18:00,19.7,,1.2,320,17,1007.7
143,措备,2016-03-31 19:00,18.9,,0.3,0,19,1007.7
143,措备,2016-03-31 20:00,16.5,,0.4,0,29,1007.8
143,措备,2016-03-31 21:00,14.9,,1.4,140,33,1008.2
143,措备,2016-03-31 22:00,13.3,,0.6,360,38,1008.4
143,措备,2016-03-31 23:00,12.3,,0.3,0,42,1008.7
143,措备,2016-04-01 0:00,10.5,,0.5,70,51,1008.4
143,措备,2016-04-01 1:00,9.9,,0.7,90,52,1008
143,措备,2016-04-01 2:00,8,,1.7,110,67,1007.8
143,措备,2016-04-01 3:00,8,,0.5,140,67,1007.4
143,措备,2016-04-01 4:00,7,,0.7,20,77,1007.4
143,措备,2016-04-01 5:00,6.2,,1.3,110,74,1007.3
143,措备,2016-04-01 6:00,6,,0.7,140,78,1008.1
143,措备,2016-04-01 7:00,6.7,,0.2,0,75,1008.6
143,措备,2016-04-01 8:00,9.7,,0.5,70,64,1009.1
143,措备,2016-04-01 9:00,11.4,,1.4,110,58,1009.1
143,措备,2016-04-01 10:00,13.7,,2.6,110,50,1009
143,措备,2016-04-01 11:00,18.2,,1.2,70,35,1009
143,措备,2016-04-01 12:00,20.5,,3.5,140,26,1008.7
143,措备,2016-04-01 13:00,21.4,,5.1,110,24,1008.1
143,措备,2016-04-01 14:00,22.8,,4.3,110,21,1007.4
143,措备,2016-04-01 15:00,22.5,,4.1,110,18,1007.3
143,措备,2016-04-01 16:00,22.7,,3.7,110,16,1007.4
143,措备,2016-04-01 17:00,21.9,,4.2,90,20,1007.8
143,措备,2016-04-01 18:00,20,,5,90,27,1008
143,措备,2016-04-01 19:00,17.8,,4.8,110,35,1008.6
143,措备,2016-04-01 20:00,15.6,,4.4,110,43,1009.6
143,措备,2016-04-01 21:00,14.6,,2.1,140,50,1011.1
143,措备,2016-04-01 22:00,13.5,,3.7,140,57,1011.7
143,措备,2016-04-01 23:00,12.6,,2.6,140,61,1012
143,措备,2016-04-02 0:00,11.9,,3.2,110,67,1012.2
143,措备,2016-04-02 1:00,11.5,,3.4,110,72,1012.4
143,措备,2016-04-02 2:00,10.2,,2.8,110,81,1012.6
143,措备,2016-04-02 3:00,9.4,,2.1,110,84,1013
143,措备,2016-04-02 4:00,8.6,,2,110,86,1012.9
143,措备,2016-04-02 5:00,7.4,,1.6,110,88,1012.6
143,措备,2016-04-02 6:00,6.8,,1.6,140,91,1012.7
143,措备,2016-04-02 7:00,7,,1.6,110,91,1013.5
143,措备,2016-04-02 8:00,8.4,,2,110,87,1013.7
143,措备,2016-04-02 9:00,10.4,,1.9,110,79,1013.6
143,措备,2016-04-02 10:00,13.8,,1.4,70,69,1013.3
143,措备,2016-04-02 11:00,16.7,,1.1,20,54,1013
143,措备,2016-04-02 12:00,18.6,,1.5,270,43,1012.1
143,措备,2016-04-02 13:00,20.3,,1.4,360,39,1011
143,措备,2016-04-02 14:00,21.7,,1.7,340,37,1010.3
143,措备,2016-04-02 15:00,22.5,,1.7,110,33,1009.6
143,措备,2016-04-02 16:00,23.5,,2.9,270,28,1009.2
143,措备,2016-04-02 17:00,22.9,,2.1,200,32,1009.1
143,措备,2016-04-02 18:00,21.6,,1.6,180,37,1009.6
143,措备,2016-04-02 19:00,20.1,,1,160,43,1010.2
143,措备,2016-04-02 20:00,18.4,,0.8,20,49,1010.9
143,措备,2016-04-02 21:00,17.6,,1,70,51,1011.7
143,措备,2016-04-02 22:00,16.1,,1.2,90,56,1012.1
143,措备,2016-04-02 23:00,15.9,,0.4,0,57,1012.7
143,措备,2016-04-03 0:00,14.3,,0.5,320,63,1012.9
143,措备,2016-04-03 1:00,13.9,,0.3,0,67,1013.2
143,措备,2016-04-03 2:00,13.2,,0.8,110,70,1012.9
143,措备,2016-04-03 3:00,13.1,,0.3,0,68,1013.1
143,措备,2016-04-03 4:00,13.3,,0.6,50,70,1012.5
143,措备,2016-04-03 5:00,12,,0.5,90,75,1012.2
143,措备,2016-04-03 6:00,12.3,,0.3,0,74,1012.1
143,措备,2016-04-03 7:00,12.4,,1.4,110,74,1012.2
143,措备,2016-04-03 8:00,12.5,,1.9,110,75,1012.7
143,措备,2016-04-03 9:00,13.8,,1.5,110,69,1012.5
143,措备,2016-04-03 10:00,15.2,,1.9,140,64,1012.5
143,措备,2016-04-03 11:00,15.4,,2.5,110,65,1012
143,措备,2016-04-03 12:00,14,0.2,3.3,110,81,1011.4
143,措备,2016-04-03 13:00,12.5,2.8,3,90,92,1011
143,措备,2016-04-03 14:00,12,2.5,3.9,110,91,1010.2
143,措备,2016-04-03 15:00,11.6,1.5,3.9,90,90,1009.7
143,措备,2016-04-03 16:00,11.2,0.5,2.6,90,91,1009.5
143,措备,2016-04-03 17:00,10.9,3,3.5,110,92,1009.3
143,措备,2016-04-03 18:00,10.3,2,4.8,110,93,1009.5
143,措备,2016-04-03 19:00,9.7,2,4.5,110,95,1009.7
143,措备,2016-04-03 20:00,9.6,1.5,4.5,110,96,1010
143,措备,2016-04-03 21:00,9.5,0,4,110,96,1010.1
143,措备,2016-04-03 22:00,9.6,0.5,5.2,110,94,1009.7
143,措备,2016-04-03 23:00,9.4,0,3.9,140,95,1009.4
143,措备,2016-04-04 0:00,9.2,0.5,3.4,110,96,1008.6
143,措备,2016-04-04 1:00,9.2,0,3.8,140,96,1007.7
143,措备,2016-04-04 2:00,9.3,0.1,3.4,140,96,1006.8
143,措备,2016-04-04 3:00,9.6,0,2.5,140,93,1006.3
143,措备,2016-04-04 4:00,9.3,0.4,0.8,160,95,1006.1
143,措备,2016-04-04 5:00,9.2,1,2.3,140,97,1006.1
143,措备,2016-04-04 6:00,9.4,0,1.7,140,96,1006.6
143,措备,2016-04-04 7:00,9.4,0.5,1.5,140,96,1007.2
143,措备,2016-04-04 8:00,9.6,,1.8,110,95,1007.3
143,措备,2016-04-04 9:00,10.1,,2.1,140,92,1007.9
143,措备,2016-04-04 10:00,10.7,,1.9,140,89,1008.6
143,措备,2016-04-04 11:00,11.3,,3.2,110,85,1008.3
143,措备,2016-04-04 12:00,12,,2.9,90,75,1007.9
143,措备,2016-04-04 13:00,11.7,,3.1,110,72,1007.9
143,措备,2016-04-04 14:00,11.7,,2.8,140,74,1007.8
143,措备,2016-04-04 15:00,12.3,,2.3,110,70,1006.9
143,措备,2016-04-04 16:00,12.9,,3.2,110,66,1006.7
143,措备,2016-04-04 17:00,12.8,,2.5,110,66,1007.1
143,措备,2016-04-04 18:00,12.4,,2.3,140,69,1007.2
143,措备,2016-04-04 19:00,11.5,,1.6,140,74,1007.4
143,措备,2016-04-04 20:00,11.3,,1.3,110,76,1008
143,措备,2016-04-04 21:00,10.1,,0.9,110,84,1008.4
143,措备,2016-04-04 22:00,9.6,,1.1,110,87,1008.7
143,措备,2016-04-04 23:00,9.3,,0.1,0,88,1008.8
143,措备,2016-04-05 0:00,9.3,,0.3,0,85,1009.2
143,措备,2016-04-05 1:00,9.1,,0.3,0,89,1009.2
143,措备,2016-04-05 2:00,8.6,,0.9,110,92,1008.6
143,措备,2016-04-05 3:00,9,,0.2,0,90,1008.7
143,措备,2016-04-05 4:00,9.1,,0.8,160,90,1009
143,措备,2016-04-05 5:00,9.3,,0.4,0,91,1008.6
143,措备,2016-04-05 6:00,9.5,,0.6,200,87,1008.9
143,措备,2016-04-05 7:00,9.8,,0.3,0,89,1009.7
143,措备,2016-04-05 8:00,11.1,,1,270,85,1010
143,措备,2016-04-05 9:00,11.8,,2.1,270,81,1010.7
143,措备,2016-04-05 10:00,13.6,,1.7,290,69,1010.7
143,措备,2016-04-05 11:00,15.5,,3.1,270,42,1010.3
143,措备,2016-04-05 12:00,17.3,,4.2,270,30,1009.6
143,措备,2016-04-05 13:00,18,,3.5,320,25,1008.6
143,措备,2016-04-05 14:00,19.5,,3.7,270,20,1007.9
143,措备,2016-04-05 15:00,20.1,,3.8,290,20,1007.3
143,措备,2016-04-05 16:00,20.5,,3.1,290,17,1007
143,措备,2016-04-05 17:00,20.3,,2.7,320,16,1007
143,措备,2016-04-05 18:00,19.7,,2.4,320,16,1007.2
143,措备,2016-04-05 19:00,18.3,,2.1,320,20,1007.9
143,措备,2016-04-05 20:00,16.7,,0.3,0,26,1009
143,措备,2016-04-05 21:00,14.1,,0.5,360,45,1009.8
143,措备,2016-04-05 22:00,13.1,,0.4,0,42,1010.5
143,措备,2016-04-05 23:00,11.6,,0.3,0,51,1010.7
143,措备,2016-04-06 0:00,11.1,,0.1,0,50,1010.9
143,措备,2016-04-06 1:00,10.2,,0.9,90,55,1011.1
143,措备,2016-04-06 2:00,9.1,,1.1,110,64,1011.4
143,措备,2016-04-06 3:00,9.3,,0.7,90,62,1011.7
143,措备,2016-04-06 4:00,8.9,,0.3,0,66,1011.9
143,措备,2016-04-06 5:00,9,,1,270,61,1011.8
143,措备,2016-04-06 6:00,8.8,,0.2,0,65,1012.4
143,措备,2016-04-06 7:00,8.8,,1,110,67,1013.2
143,措备,2016-04-06 8:00,9.9,,1.4,110,63,1013.6
143,措备,2016-04-06 9:00,12.6,,0.7,50,54,1013.8
143,措备,2016-04-06 10:00,13.9,,1.6,110,42,1013.7
143,措备,2016-04-06 11:00,16.8,,1.2,90,32,1013.2
143,措备,2016-04-06 12:00,19.2,,2.5,110,30,1012.2
143,措备,2016-04-06 13:00,20.7,,3.3,110,28,1010.6
143,措备,2016-04-06 14:00,21.6,,2.5,110,25,1009.6
143,措备,2016-04-06 15:00,21.9,,2.9,110,22,1008.7
143,措备,2016-04-06 16:00,21.5,,1.8,160,27,1008.1
143,措备,2016-04-06 17:00,20.2,,2.8,180,26,1007.9
143,措备,2016-04-06 18:00,18.2,0,3.1,180,32,1008.4
143,措备,2016-04-06 19:00,15.7,0.3,1.7,160,46,1008.9
143,措备,2016-04-06 20:00,14.1,0.1,1.1,90,66,1008.1
143,措备,2016-04-06 21:00,13.7,0,1.2,160,67,1008.3
143,措备,2016-04-06 22:00,10.6,1.1,0.7,160,82,1008.5
143,措备,2016-04-06 23:00,9.7,5.5,1.2,50,91,1006.6
143,措备,2016-04-07 0:00,9.3,7.5,1.9,160,96,1004.4
143,措备,2016-04-07 1:00,10.4,5.5,1.8,110,92,1003.1
143,措备,2016-04-07 2:00,10.3,3,1,250,96,1001.4
143,措备,2016-04-07 3:00,10.4,1,1.1,250,95,999.9
143,措备,2016-04-07 4:00,10.5,3,0.7,160,96,999.3
143,措备,2016-04-07 5:00,10.4,5,3.4,140,96,998.2
143,措备,2016-04-07 6:00,10.5,4,0.6,180,97,998.6
143,措备,2016-04-07 7:00,10,2,1.7,320,97,998.4
143,措备,2016-04-07 8:00,10.1,1,1.3,340,97,998.2
143,措备,2016-04-07 9:00,10.6,0.5,1.9,270,95,999.3
143,措备,2016-04-07 10:00,10.9,1,2,270,95,1000.3
143,措备,2016-04-07 11:00,11.3,0.5,0.5,270,93,1000.4
143,措备,2016-04-07 12:00,12.6,0,1.9,270,89,1001
143,措备,2016-04-07 13:00,14.1,,2,230,82,1001.2
143,措备,2016-04-07 14:00,14.5,,1.4,230,77,1001.8
143,措备,2016-04-07 15:00,16.6,,1.6,250,68,1001.8
143,措备,2016-04-07 16:00,16.8,,2.8,340,65,1002.1
143,措备,2016-04-07 17:00,17.2,,2.1,270,65,1002.2
143,措备,2016-04-07 18:00,17.3,,1.1,290,65,1002.6
143,措备,2016-04-07 19:00,16.9,,2.1,290,65,1003.4
143,措备,2016-04-07 20:00,15.4,,0.3,0,76,1004.4
143,措备,2016-04-07 21:00,14.7,,1.8,340,79,1005.4
143,措备,2016-04-07 22:00,14,,2,290,81,1006
143,措备,2016-04-07 23:00,12.5,,1.4,320,86,1006.5
143,措备,2016-04-08 0:00,11.9,,0.2,0,90,1007.3
143,措备,2016-04-08 1:00,11.2,,0.5,320,92,1007.7
143,措备,2016-04-08 2:00,11.1,,0.8,250,94,1007.8
143,措备,2016-04-08 3:00,11,,0.4,0,94,1008
143,措备,2016-04-08 4:00,10.3,,0.7,360,95,1008
143,措备,2016-04-08 5:00,9.9,,0.5,270,95,1008.2
143,措备,2016-04-08 6:00,8.9,,1.5,110,96,1008.3
143,措备,2016-04-08 7:00,9.5,,1,140,96,1009
143,措备,2016-04-08 8:00,10.5,,1.7,110,93,1009.3
143,措备,2016-04-08 9:00,13.4,,1.5,110,81,1009.5
143,措备,2016-04-08 10:00,15.8,,1.2,50,66,1009.9
143,措备,2016-04-08 11:00,19.8,,1.3,250,43,1009.4
143,措备,2016-04-08 12:00,21,,2.3,270,31,1008.7
143,措备,2016-04-08 13:00,22,,2.6,250,27,1007.8
143,措备,2016-04-08 14:00,23.3,,2.8,250,26,1007.1
143,措备,2016-04-08 15:00,23.5,,2.7,230,26,1006.5
143,措备,2016-04-08 16:00,24.5,,3,270,22,1005.8
143,措备,2016-04-08 17:00,24,,4.4,290,18,1005.9
143,措备,2016-04-08 18:00,22.8,,4.2,290,19,1006
143,措备,2016-04-08 19:00,21.2,,2.5,290,24,1006.5
143,措备,2016-04-08 20:00,20.5,,2.2,270,26,1007.2
143,措备,2016-04-08 21:00,19.6,,3.5,270,27,1007.6
143,措备,2016-04-08 22:00,18.4,,1.9,270,28,1008
143,措备,2016-04-08 23:00,17.4,,1.6,290,31,1008
143,措备,2016-04-09 0:00,14.1,,0.6,20,47,1007.8
143,措备,2016-04-09 1:00,14,,0.5,290,47,1008
143,措备,2016-04-09 2:00,12.5,,0.3,0,58,1008.4
143,措备,2016-04-09 3:00,12.3,,0.8,320,56,1008.1
143,措备,2016-04-09 4:00,11.8,,0.5,230,60,1008
143,措备,2016-04-09 5:00,11.1,,0.5,320,60,1008.4
143,措备,2016-04-09 6:00,10.3,,0.7,360,71,1008.8
143,措备,2016-04-09 7:00,10.9,,0,0,66,1009
143,措备,2016-04-09 8:00,13.3,,0.6,20,56,1008.9
143,措备,2016-04-09 9:00,15.8,,0.8,70,49,1008.8
143,措备,2016-04-09 10:00,18.3,,1,320,41,1008.8
143,措备,2016-04-09 11:00,20.4,,1.8,360,33,1008.5
143,措备,2016-04-09 12:00,22.1,,2.4,320,28,1007.5
143,措备,2016-04-09 13:00,23.3,,3.2,270,28,1006.5
143,措备,2016-04-09 14:00,23,,2.1,320,29,1005.8
143,措备,2016-04-09 15:00,25,,2.5,270,24,1004.9
143,措备,2016-04-09 16:00,25.6,,2,270,24,1003.8
143,措备,2016-04-09 17:00,25.6,,2.7,270,24,1003.5
143,措备,2016-04-09 18:00,24.8,,3.4,250,20,1003.5
143,措备,2016-04-09 19:00,22.6,,2.1,230,29,1003.6
143,措备,2016-04-09 20:00,22,,2.9,290,26,1004.3
143,措备,2016-04-09 21:00,20.1,,1.2,320,33,1005.6
143,措备,2016-04-09 22:00,17.8,,0.7,20,41,1006.2
143,措备,2016-04-09 23:00,16.6,,1.1,270,46,1006.5
143,措备,2016-04-10 0:00,15.3,,1.2,70,55,1007
143,措备,2016-04-10 1:00,14.6,,0.2,0,57,1007.3
143,措备,2016-04-10 2:00,13.6,,0.9,90,63,1007
143,措备,2016-04-10 3:00,12.6,,0.4,0,74,1006.7
143,措备,2016-04-10 4:00,12,,0.8,140,72,1006.7
143,措备,2016-04-10 5:00,11.5,,0.6,360,79,1006.2
143,措备,2016-04-10 6:00,11.4,,0.7,320,74,1006.1
143,措备,2016-04-10 7:00,11.6,,0.3,0,73,1006.5
143,措备,2016-04-10 8:00,12.6,,2.2,110,75,1007
143,措备,2016-04-10 9:00,15.5,,1.1,70,63,1006.8
143,措备,2016-04-10 10:00,17.4,,3,110,56,1006.7
143,措备,2016-04-10 11:00,18.5,,4,110,60,1006.4
143,措备,2016-04-10 12:00,19.4,,4.6,110,56,1006
143,措备,2016-04-10 13:00,18.6,,6.5,110,55,1005.5
143,措备,2016-04-10 14:00,17.4,,7.5,110,53,1005.1
143,措备,2016-04-10 15:00,15.9,,7.7,110,55,1004.8
143,措备,2016-04-10 16:00,15.6,,6.5,110,55,1004.5
143,措备,2016-04-10 17:00,14.3,,6.5,90,61,1004.7
143,措备,2016-04-10 18:00,13.1,0,4.9,110,64,1004.9
143,措备,2016-04-10 19:00,12.4,,4.2,140,66,1005.9
143,措备,2016-04-10 20:00,11.1,,6.2,110,69,1007.7
143,措备,2016-04-10 21:00,10.7,,5.6,110,70,1008.5
143,措备,2016-04-10 22:00,10.5,,4.9,110,69,1008.9
143,措备,2016-04-10 23:00,10.3,,4.5,110,71,1009.7
143,措备,2016-04-11 0:00,10.1,,5.3,110,73,1010.1
143,措备,2016-04-11 1:00,10.1,,4.4,110,73,1010.9
143,措备,2016-04-11 2:00,9.3,,5.4,110,79,1011.2
143,措备,2016-04-11 3:00,9.1,,5.3,110,78,1011.4
143,措备,2016-04-11 4:00,8.7,,5.4,90,80,1012.3
143,措备,2016-04-11 5:00,8.3,,6,90,78,1012.8
143,措备,2016-04-11 6:00,7.8,,5.2,90,80,1013.3
143,措备,2016-04-11 7:00,7.7,,4.9,110,79,1014.2
143,措备,2016-04-11 8:00,8,,4.9,90,75,1014.8
143,措备,2016-04-11 9:00,8.6,,5.6,110,73,1015.1
143,措备,2016-04-11 10:00,8.7,,5,90,70,1015.7
143,措备,2016-04-11 11:00,9.9,,4.7,90,59,1015.9
143,措备,2016-04-11 12:00,10.7,,6.1,110,56,1015.6
143,措备,2016-04-11 13:00,11.1,,5.4,110,57,1015.2
143,措备,2016-04-11 14:00,11.9,,4.7,110,54,1014.7
143,措备,2016-04-11 15:00,13.6,,4.3,110,48,1013.9
143,措备,2016-04-11 16:00,13,,5.1,110,48,1013.7
143,措备,2016-04-11 17:00,12.7,,4.3,90,47,1013.8
143,措备,2016-04-11 18:00,12.1,,5,90,49,1013.9
143,措备,2016-04-11 19:00,10.3,,6,90,55,1014.3
143,措备,2016-04-11 20:00,9.5,,3.7,90,58,1015.1
143,措备,2016-04-11 21:00,8.9,,4.3,90,61,1015.9
143,措备,2016-04-11 22:00,8.5,,3.8,90,61,1016.7
143,措备,2016-04-11 23:00,8.1,,3.1,110,64,1016.8
143,措备,2016-04-12 0:00,7.2,,2.3,140,68,1016.9
143,措备,2016-04-12 1:00,6.7,,2.1,140,71,1016.3
143,措备,2016-04-12 2:00,6,,1.2,140,74,1015.9
143,措备,2016-04-12 3:00,5.7,,0.6,140,76,1016.3
143,措备,2016-04-12 4:00,5,,1.6,110,81,1016.1
143,措备,2016-04-12 5:00,4.5,,1.5,110,83,1015.8
143,措备,2016-04-12 6:00,4,,1.2,110,87,1015.8
143,措备,2016-04-12 7:00,4.6,,1.5,110,84,1015.9
143,措备,2016-04-12 8:00,6.1,,2.2,110,77,1015.5
143,措备,2016-04-12 9:00,7.7,,2.5,110,73,1014.4
143,措备,2016-04-12 10:00,9.9,,2.5,110,59,1014
143,措备,2016-04-12 11:00,12.4,,1.4,70,47,1012.9
143,措备,2016-04-12 12:00,14,,2.3,90,43,1011.6
143,措备,2016-04-12 13:00,16.6,,1.5,360,38,1010
143,措备,2016-04-12 14:00,18,,1.3,290,34,1008.4
143,措备,2016-04-12 15:00,19.2,,2,270,29,1007.3
143,措备,2016-04-12 16:00,19.4,,2.2,250,31,1006.7
143,措备,2016-04-12 17:00,19.1,,1.3,290,30,1006.5
143,措备,2016-04-12 18:00,18.6,,2.3,140,31,1005.9
143,措备,2016-04-12 19:00,17.5,,1.5,180,39,1005.9
143,措备,2016-04-12 20:00,16.9,,0.8,200,49,1006.3
143,措备,2016-04-12 21:00,16,,0.8,290,52,1006.6
143,措备,2016-04-12 22:00,15.9,,1.2,360,58,1006.6
143,措备,2016-04-12 23:00,14.8,0.5,0.8,360,73,1006.5
143,措备,2016-04-13 0:00,13.6,0,0.7,340,88,1006.1
143,措备,2016-04-13 1:00,13.2,0.3,1.6,340,90,1005.9
143,措备,2016-04-13 2:00,12.7,0.2,1.1,50,94,1004.8
143,措备,2016-04-13 3:00,12.6,0,0.2,0,94,1004.1
143,措备,2016-04-13 4:00,12.6,0.5,0.2,0,97,1003.6
143,措备,2016-04-13 5:00,12.6,0.5,0.3,0,97,1002.9
143,措备,2016-04-13 6:00,12.9,0,0.8,320,98,1002.7
143,措备,2016-04-13 7:00,13.1,0.5,0.1,0,98,1002.3
143,措备,2016-04-13 8:00,13.5,0,1.1,320,98,1001.9
143,措备,2016-04-13 9:00,13.9,3,1,290,98,1002.1
143,措备,2016-04-13 10:00,14.2,3.5,1.4,110,98,1001.8
143,措备,2016-04-13 11:00,14.6,3.5,1.8,110,98,1001.2
143,措备,2016-04-13 12:00,14.6,6,1.7,110,98,1000.8
143,措备,2016-04-13 13:00,15.1,1,2.9,110,96,1000.3
143,措备,2016-04-13 14:00,15.8,0,3.2,90,90,999.6
143,措备,2016-04-13 15:00,16.4,,2.5,110,87,999.1
143,措备,2016-04-13 16:00,16.6,,2.3,110,85,999.1
143,措备,2016-04-13 17:00,16.7,,2.3,110,85,999.2
143,措备,2016-04-13 18:00,16.5,,1.1,110,87,999.6
143,措备,2016-04-13 19:00,16,,1.3,110,89,1000
143,措备,2016-04-13 20:00,15.2,,1.5,110,94,1000.5
143,措备,2016-04-13 21:00,15.2,0.5,0.1,0,96,1000.9
143,措备,2016-04-13 22:00,15.2,,0.2,0,96,1000.8
143,措备,2016-04-13 23:00,15.1,,0.3,0,96,1000.5
143,措备,2016-04-14 0:00,15,,0.5,20,96,1000.6
143,措备,2016-04-14 1:00,14.9,,2.3,290,91,1000.9
143,措备,2016-04-14 2:00,14.5,,2.1,270,91,1001
143,措备,2016-04-14 3:00,14.3,,1.9,270,90,1001.2
143,措备,2016-04-14 4:00,13.9,,1.1,250,91,1001.4
143,措备,2016-04-14 5:00,12.5,,1.4,320,96,1001.8
143,措备,2016-04-14 6:00,13.4,,2.3,270,92,1002.5
143,措备,2016-04-14 7:00,13.1,,0.6,50,94,1003.5
143,措备,2016-04-14 8:00,14.9,,0.7,320,87,1003.7
143,措备,2016-04-14 9:00,17.6,,2,290,72,1004
143,措备,2016-04-14 10:00,19.1,,1.7,270,65,1004
143,措备,2016-04-14 11:00,21,,2.4,270,52,1003.9
143,措备,2016-04-14 12:00,22.5,,3.9,270,42,1003.6
